,Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
1424,1,52.0,2010-04-09,2978.6,False,A,151315.0,,,,,,,,,
1425,1,54.0,2010-04-09,175.0,False,A,151315.0,,,,,,,,,
1426,1,55.0,2010-04-09,11185.09,False,A,151315.0,,,,,,,,,
1427,1,56.0,2010-04-09,13987.13,False,A,151315.0,,,,,,,,,
1428,1,58.0,2010-04-09,4262.0,False,A,151315.0,,,,,,,,,
1429,1,59.0,2010-04-09,1048.65,False,A,151315.0,,,,,,,,,
1430,1,60.0,2010-04-09,1029.6,False,A,151315.0,,,,,,,,,
1431,1,67.0,2010-04-09,6371.03,False,A,151315.0,,,,,,,,,
1432,1,71.0,2010-04-09,2547.04,False,A,151315.0,,,,,,,,,
1433,1,72.0,2010-04-09,43346.92,False,A,151315.0,,,,,,,,,
1434,1,74.0,2010-04-09,10895.18,False,A,151315.0,,,,,,,,,
1435,1,79.0,2010-04-09,37815.5,False,A,151315.0,,,,,,,,,
1436,1,80.0,2010-04-09,16418.64,False,A,151315.0,,,,,,,,,
1437,1,81.0,2010-04-09,30023.4,False,A,151315.0,,,,,,,,,
1438,1,82.0,2010-04-09,17678.66,False,A,151315.0,,,,,,,,,
1439,1,83.0,2010-04-09,6861.06,False,A,151315.0,,,,,,,,,
1440,1,85.0,2010-04-09,2569.62,False,A,151315.0,,,,,,,,,
1441,1,87.0,2010-04-09,29922.64,False,A,151315.0,,,,,,,,,
1442,1,90.0,2010-04-09,75592.52,False,A,151315.0,,,,,,,,,
1443,1,91.0,2010-04-09,60177.2,False,A,151315.0,,,,,,,,,
1444,1,92.0,2010-04-09,129466.97,False,A,151315.0,,,,,,,,,
1445,1,93.0,2010-04-09,66795.56,False,A,151315.0,,,,,,,,,
1446,1,94.0,2010-04-09,69441.1,False,A,151315.0,,,,,,,,,
1447,1,95.0,2010-04-09,116770.82,False,A,151315.0,,,,,,,,,
1448,1,97.0,2010-04-09,32544.27,False,A,151315.0,,,,,,,,,
1449,1,98.0,2010-04-09,12217.58,False,A,151315.0,,,,,,,,,
1450,1,1.0,2010-04-16,17596.96,False,A,151315.0,,,,,,,,,
1451,1,2.0,2010-04-16,45025.02,False,A,151315.0,,,,,,,,,
1452,1,3.0,2010-04-16,9226.8,False,A,151315.0,,,,,,,,,
1453,1,4.0,2010-04-16,34740.19,False,A,151315.0,,,,,,,,,
1454,1,5.0,2010-04-16,11570.27,False,A,151315.0,,,,,,,,,
1455,1,6.0,2010-04-16,5020.78,False,A,151315.0,,,,,,,,,
1456,1,7.0,2010-04-16,19330.26,False,A,151315.0,,,,,,,,,
1457,1,8.0,2010-04-16,32890.54,False,A,151315.0,,,,,,,,,
1458,1,9.0,2010-04-16,28782.86,False,A,151315.0,,,,,,,,,
1459,1,10.0,2010-04-16,32134.61,False,A,151315.0,,,,,,,,,
1460,1,11.0,2010-04-16,19991.95,False,A,151315.0,,,,,,,,,
1461,1,12.0,2010-04-16,11187.99,False,A,151315.0,,,,,,,,,
1462,1,13.0,2010-04-16,36663.26,False,A,151315.0,,,,,,,,,
1463,1,14.0,2010-04-16,12309.14,False,A,151315.0,,,,,,,,,
1464,1,16.0,2010-04-16,59543.22,False,A,151315.0,,,,,,,,,
1465,1,17.0,2010-04-16,7790.67,False,A,151315.0,,,,,,,,,
1466,1,18.0,2010-04-16,584.56,False,A,151315.0,,,,,,,,,
1467,1,19.0,2010-04-16,1483.5,False,A,151315.0,,,,,,,,,
1468,1,20.0,2010-04-16,3284.41,False,A,151315.0,,,,,,,,,
1469,1,21.0,2010-04-16,6907.06,False,A,151315.0,,,,,,,,,
1470,1,22.0,2010-04-16,6788.1,False,A,151315.0,,,,,,,,,
1471,1,23.0,2010-04-16,19811.02,False,A,151315.0,,,,,,,,,
1472,1,24.0,2010-04-16,5536.07,False,A,151315.0,,,,,,,,,
1473,1,25.0,2010-04-16,12360.85,False,A,151315.0,,,,,,,,,
1474,1,26.0,2010-04-16,8671.28,False,A,151315.0,,,,,,,,,
1475,1,27.0,2010-04-16,1021.5,False,A,151315.0,,,,,,,,,
1476,1,28.0,2010-04-16,582.63,False,A,151315.0,,,,,,,,,
1477,1,29.0,2010-04-16,3963.5,False,A,151315.0,,,,,,,,,
1478,1,30.0,2010-04-16,4380.38,False,A,151315.0,,,,,,,,,
1479,1,31.0,2010-04-16,1514.42,False,A,151315.0,,,,,,,,,
1480,1,32.0,2010-04-16,6829.55,False,A,151315.0,,,,,,,,,
1481,1,33.0,2010-04-16,4749.75,False,A,151315.0,,,,,,,,,
1482,1,34.0,2010-04-16,13632.64,False,A,151315.0,,,,,,,,,
1483,1,35.0,2010-04-16,3204.0,False,A,151315.0,,,,,,,,,
1484,1,36.0,2010-04-16,1144.12,False,A,151315.0,,,,,,,,,
1485,1,37.0,2010-04-16,2800.67,False,A,151315.0,,,,,,,,,
1486,1,38.0,2010-04-16,77602.0,False,A,151315.0,,,,,,,,,
1487,1,40.0,2010-04-16,58400.17,False,A,151315.0,,,,,,,,,
1488,1,41.0,2010-04-16,1057.0,False,A,151315.0,,,,,,,,,
1489,1,42.0,2010-04-16,8910.56,False,A,151315.0,,,,,,,,,
1490,1,44.0,2010-04-16,4159.49,False,A,151315.0,,,,,,,,,
1491,1,45.0,2010-04-16,9.5,False,A,151315.0,,,,,,,,,
1492,1,46.0,2010-04-16,17394.72,False,A,151315.0,,,,,,,,,
1493,1,48.0,2010-04-16,514.0,False,A,151315.0,,,,,,,,,
1494,1,49.0,2010-04-16,9964.15,False,A,151315.0,,,,,,,,,
1495,1,51.0,2010-04-16,18.18,False,A,151315.0,,,,,,,,,
1496,1,52.0,2010-04-16,2426.68,False,A,151315.0,,,,,,,,,
1497,1,54.0,2010-04-16,211.97,False,A,151315.0,,,,,,,,,
1498,1,55.0,2010-04-16,9537.96,False,A,151315.0,,,,,,,,,
1499,1,56.0,2010-04-16,16347.63,False,A,151315.0,,,,,,,,,
1500,1,58.0,2010-04-16,2288.0,False,A,151315.0,,,,,,,,,
1501,1,59.0,2010-04-16,1047.97,False,A,151315.0,,,,,,,,,
1502,1,60.0,2010-04-16,888.8,False,A,151315.0,,,,,,,,,
1503,1,67.0,2010-04-16,5562.19,False,A,151315.0,,,,,,,,,
1504,1,71.0,2010-04-16,1901.5,False,A,151315.0,,,,,,,,,
1505,1,72.0,2010-04-16,38711.22,False,A,151315.0,,,,,,,,,
1506,1,74.0,2010-04-16,9855.89,False,A,151315.0,,,,,,,,,
1507,1,78.0,2010-04-16,12.0,False,A,151315.0,,,,,,,,,
1508,1,79.0,2010-04-16,32135.69,False,A,151315.0,,,,,,,,,
1509,1,80.0,2010-04-16,15583.62,False,A,151315.0,,,,,,,,,
1510,1,81.0,2010-04-16,28518.47,False,A,151315.0,,,,,,,,,
1511,1,82.0,2010-04-16,16566.09,False,A,151315.0,,,,,,,,,
1512,1,83.0,2010-04-16,5829.18,False,A,151315.0,,,,,,,,,
1513,1,85.0,2010-04-16,4827.2,False,A,151315.0,,,,,,,,,
1514,1,87.0,2010-04-16,31171.25,False,A,151315.0,,,,,,,,,
1515,1,90.0,2010-04-16,73155.28,False,A,151315.0,,,,,,,,,
1516,1,91.0,2010-04-16,63631.89,False,A,151315.0,,,,,,,,,
1517,1,92.0,2010-04-16,128626.08,False,A,151315.0,,,,,,,,,
1518,1,93.0,2010-04-16,67716.6,False,A,151315.0,,,,,,,,,
1519,1,94.0,2010-04-16,67420.53,False,A,151315.0,,,,,,,,,
1520,1,95.0,2010-04-16,126341.84,False,A,151315.0,,,,,,,,,
1521,1,97.0,2010-04-16,33866.82,False,A,151315.0,,,,,,,,,
1522,1,98.0,2010-04-16,10791.63,False,A,151315.0,,,,,,,,,
1523,1,1.0,2010-04-16,17596.96,False,A,151315.0,,,,,,,,,
1524,1,2.0,2010-04-16,45025.02,False,A,151315.0,,,,,,,,,
1525,1,3.0,2010-04-16,9226.8,False,A,151315.0,,,,,,,,,
1526,1,4.0,2010-04-16,34740.19,False,A,151315.0,,,,,,,,,
1527,1,5.0,2010-04-16,11570.27,False,A,151315.0,,,,,,,,,
1528,1,6.0,2010-04-16,5020.78,False,A,151315.0,,,,,,,,,
1529,1,7.0,2010-04-16,19330.26,False,A,151315.0,,,,,,,,,
1530,1,8.0,2010-04-16,32890.54,False,A,151315.0,,,,,,,,,
1531,1,9.0,2010-04-16,28782.86,False,A,151315.0,,,,,,,,,
1532,1,10.0,2010-04-16,32134.61,False,A,151315.0,,,,,,,,,
1533,1,11.0,2010-04-16,19991.95,False,A,151315.0,,,,,,,,,
1534,1,12.0,2010-04-16,11187.99,False,A,151315.0,,,,,,,,,
1535,1,13.0,2010-04-16,36663.26,False,A,151315.0,,,,,,,,,
1536,1,14.0,2010-04-16,12309.14,False,A,151315.0,,,,,,,,,
1537,1,16.0,2010-04-16,59543.22,False,A,151315.0,,,,,,,,,
1538,1,17.0,2010-04-16,7790.67,False,A,151315.0,,,,,,,,,
1539,1,18.0,2010-04-16,584.56,False,A,151315.0,,,,,,,,,
1540,1,19.0,2010-04-16,1483.5,False,A,151315.0,,,,,,,,,
1541,1,20.0,2010-04-16,3284.41,False,A,151315.0,,,,,,,,,
1542,1,21.0,2010-04-16,6907.06,False,A,151315.0,,,,,,,,,
1543,1,22.0,2010-04-16,6788.1,False,A,151315.0,,,,,,,,,
1544,1,23.0,2010-04-16,19811.02,False,A,151315.0,,,,,,,,,
1545,1,24.0,2010-04-16,5536.07,False,A,151315.0,,,,,,,,,
1546,1,25.0,2010-04-16,12360.85,False,A,151315.0,,,,,,,,,
1547,1,26.0,2010-04-16,8671.28,False,A,151315.0,,,,,,,,,
1548,1,27.0,2010-04-16,1021.5,False,A,151315.0,,,,,,,,,
1549,1,28.0,2010-04-16,582.63,False,A,151315.0,,,,,,,,,
1550,1,29.0,2010-04-16,3963.5,False,A,151315.0,,,,,,,,,
1551,1,30.0,2010-04-16,4380.38,False,A,151315.0,,,,,,,,,
1552,1,31.0,2010-04-16,1514.42,False,A,151315.0,,,,,,,,,
1553,1,32.0,2010-04-16,6829.55,False,A,151315.0,,,,,,,,,
1554,1,33.0,2010-04-16,4749.75,False,A,151315.0,,,,,,,,,
1555,1,34.0,2010-04-16,13632.64,False,A,151315.0,,,,,,,,,
1556,1,35.0,2010-04-16,3204.0,False,A,151315.0,,,,,,,,,
1557,1,36.0,2010-04-16,1144.12,False,A,151315.0,,,,,,,,,
1558,1,37.0,2010-04-16,2800.67,False,A,151315.0,,,,,,,,,
1559,1,38.0,2010-04-16,77602.0,False,A,151315.0,,,,,,,,,
1560,1,40.0,2010-04-16,58400.17,False,A,151315.0,,,,,,,,,
1561,1,41.0,2010-04-16,1057.0,False,A,151315.0,,,,,,,,,
1562,1,42.0,2010-04-16,8910.56,False,A,151315.0,,,,,,,,,
1563,1,44.0,2010-04-16,4159.49,False,A,151315.0,,,,,,,,,
1564,1,45.0,2010-04-16,9.5,False,A,151315.0,,,,,,,,,
1565,1,46.0,2010-04-16,17394.72,False,A,151315.0,,,,,,,,,
1566,1,48.0,2010-04-16,514.0,False,A,151315.0,,,,,,,,,
1567,1,49.0,2010-04-16,9964.15,False,A,151315.0,,,,,,,,,
1568,1,51.0,2010-04-16,18.18,False,A,151315.0,,,,,,,,,
1569,1,52.0,2010-04-16,2426.68,False,A,151315.0,,,,,,,,,
1570,1,54.0,2010-04-16,211.97,False,A,151315.0,,,,,,,,,
1571,1,55.0,2010-04-16,9537.96,False,A,151315.0,,,,,,,,,
1572,1,56.0,2010-04-16,16347.63,False,A,151315.0,,,,,,,,,
1573,1,58.0,2010-04-16,2288.0,False,A,151315.0,,,,,,,,,
1574,1,59.0,2010-04-16,1047.97,False,A,151315.0,,,,,,,,,
1575,1,60.0,2010-04-16,888.8,False,A,151315.0,,,,,,,,,
1576,1,67.0,2010-04-16,5562.19,False,A,151315.0,,,,,,,,,
1577,1,71.0,2010-04-16,1901.5,False,A,151315.0,,,,,,,,,
1578,1,72.0,2010-04-16,38711.22,False,A,151315.0,,,,,,,,,
1579,1,74.0,2010-04-16,9855.89,False,A,151315.0,,,,,,,,,
1580,1,78.0,2010-04-16,12.0,False,A,151315.0,,,,,,,,,
1581,1,79.0,2010-04-16,32135.69,False,A,151315.0,,,,,,,,,
1582,1,80.0,2010-04-16,15583.62,False,A,151315.0,,,,,,,,,
1583,1,81.0,2010-04-16,28518.47,False,A,151315.0,,,,,,,,,
1584,1,82.0,2010-04-16,16566.09,False,A,151315.0,,,,,,,,,
1585,1,83.0,2010-04-16,5829.18,False,A,151315.0,,,,,,,,,
1586,1,85.0,2010-04-16,4827.2,False,A,151315.0,,,,,,,,,
1587,1,87.0,2010-04-16,31171.25,False,A,151315.0,,,,,,,,,
1588,1,90.0,2010-04-16,73155.28,False,A,151315.0,,,,,,,,,
1589,1,91.0,2010-04-16,63631.89,False,A,151315.0,,,,,,,,,
1590,1,92.0,2010-04-16,128626.08,False,A,151315.0,,,,,,,,,
1591,1,93.0,2010-04-16,67716.6,False,A,151315.0,,,,,,,,,
1592,1,94.0,2010-04-16,67420.53,False,A,151315.0,,,,,,,,,
1593,1,95.0,2010-04-16,126341.84,False,A,151315.0,,,,,,,,,
1594,1,97.0,2010-04-16,33866.82,False,A,151315.0,,,,,,,,,
1595,1,98.0,2010-04-16,10791.63,False,A,151315.0,,,,,,,,,
1596,1,1.0,2010-04-23,16145.35,False,A,151315.0,,,,,,,,,
1597,1,2.0,2010-04-23,44418.11,False,A,151315.0,,,,,,,,,
1598,1,3.0,2010-04-23,8868.93,False,A,151315.0,,,,,,,,,
1599,1,4.0,2010-04-23,33806.71,False,A,151315.0,,,,,,,,,
1600,1,5.0,2010-04-23,24763.98,False,A,151315.0,,,,,,,,,
1601,1,6.0,2010-04-23,3945.19,False,A,151315.0,,,,,,,,,
1602,1,7.0,2010-04-23,18534.4,False,A,151315.0,,,,,,,,,
1603,1,8.0,2010-04-23,32946.13,False,A,151315.0,,,,,,,,,
1604,1,9.0,2010-04-23,24664.06,False,A,151315.0,,,,,,,,,
1605,1,10.0,2010-04-23,29091.15,False,A,151315.0,,,,,,,,,
1606,1,11.0,2010-04-23,17349.9,False,A,151315.0,,,,,,,,,
1607,1,12.0,2010-04-23,11556.42,False,A,151315.0,,,,,,,,,
1608,1,13.0,2010-04-23,36058.1,False,A,151315.0,,,,,,,,,
1609,1,14.0,2010-04-23,12749.37,False,A,151315.0,,,,,,,,,
1610,1,16.0,2010-04-23,51604.72,False,A,151315.0,,,,,,,,,
1611,1,17.0,2010-04-23,8036.98,False,A,151315.0,,,,,,,,,
1612,1,18.0,2010-04-23,65.24,False,A,151315.0,,,,,,,,,
1613,1,19.0,2010-04-23,1577.25,False,A,151315.0,,,,,,,,,
1614,1,20.0,2010-04-23,3008.93,False,A,151315.0,,,,,,,,,
1615,1,21.0,2010-04-23,7127.27,False,A,151315.0,,,,,,,,,
1616,1,22.0,2010-04-23,5816.92,False,A,151315.0,,,,,,,,,
1617,1,23.0,2010-04-23,19377.76,False,A,151315.0,,,,,,,,,
1618,1,24.0,2010-04-23,5160.08,False,A,151315.0,,,,,,,,,
1619,1,25.0,2010-04-23,11295.45,False,A,151315.0,,,,,,,,,
1620,1,26.0,2010-04-23,7827.17,False,A,151315.0,,,,,,,,,
1621,1,27.0,2010-04-23,1028.0,False,A,151315.0,,,,,,,,,
1622,1,28.0,2010-04-23,627.02,False,A,151315.0,,,,,,,,,
1623,1,29.0,2010-04-23,4187.11,False,A,151315.0,,,,,,,,,
1624,1,30.0,2010-04-23,4283.99,False,A,151315.0,,,,,,,,,
1625,1,31.0,2010-04-23,1486.42,False,A,151315.0,,,,,,,,,
1626,1,32.0,2010-04-23,5933.18,False,A,151315.0,,,,,,,,,
1627,1,33.0,2010-04-23,5083.75,False,A,151315.0,,,,,,,,,
1628,1,34.0,2010-04-23,12504.5,False,A,151315.0,,,,,,,,,
1629,1,35.0,2010-04-23,3047.0,False,A,151315.0,,,,,,,,,
1630,1,36.0,2010-04-23,433.5,False,A,151315.0,,,,,,,,,
1631,1,37.0,2010-04-23,2783.93,False,A,151315.0,,,,,,,,,
1632,1,38.0,2010-04-23,87205.88,False,A,151315.0,,,,,,,,,
1633,1,40.0,2010-04-23,58623.36,False,A,151315.0,,,,,,,,,
1634,1,41.0,2010-04-23,879.0,False,A,151315.0,,,,,,,,,
1635,1,42.0,2010-04-23,7670.8,False,A,151315.0,,,,,,,,,
1636,1,44.0,2010-04-23,4486.95,False,A,151315.0,,,,,,,,,
1637,1,45.0,2010-04-23,23.97,False,A,151315.0,,,,,,,,,
1638,1,46.0,2010-04-23,17825.26,False,A,151315.0,,,,,,,,,
1639,1,48.0,2010-04-23,671.0,False,A,151315.0,,,,,,,,,
1640,1,49.0,2010-04-23,12738.26,False,A,151315.0,,,,,,,,,
1641,1,51.0,2010-04-23,48.92,False,A,151315.0,,,,,,,,,
1642,1,52.0,2010-04-23,2742.02,False,A,151315.0,,,,,,,,,
1643,1,54.0,2010-04-23,88.0,False,A,151315.0,,,,,,,,,
1644,1,55.0,2010-04-23,11082.83,False,A,151315.0,,,,,,,,,
1645,1,56.0,2010-04-23,13262.63,False,A,151315.0,,,,,,,,,
1646,1,58.0,2010-04-23,6634.0,False,A,151315.0,,,,,,,,,
1647,1,59.0,2010-04-23,897.87,False,A,151315.0,,,,,,,,,
1648,1,60.0,2010-04-23,704.0,False,A,151315.0,,,,,,,,,
1649,1,67.0,2010-04-23,6384.8,False,A,151315.0,,,,,,,,,
1650,1,71.0,2010-04-23,1995.5,False,A,151315.0,,,,,,,,,
1651,1,72.0,2010-04-23,42222.53,False,A,151315.0,,,,,,,,,
1652,1,74.0,2010-04-23,9499.39,False,A,151315.0,,,,,,,,,
1653,1,79.0,2010-04-23,28230.72,False,A,151315.0,,,,,,,,,
1654,1,80.0,2010-04-23,14283.64,False,A,151315.0,,,,,,,,,
1655,1,81.0,2010-04-23,27455.91,False,A,151315.0,,,,,,,,,
1656,1,82.0,2010-04-23,16204.99,False,A,151315.0,,,,,,,,,
1657,1,83.0,2010-04-23,4638.15,False,A,151315.0,,,,,,,,,
1658,1,85.0,2010-04-23,4157.0,False,A,151315.0,,,,,,,,,
1659,1,87.0,2010-04-23,30756.13,False,A,151315.0,,,,,,,,,
1660,1,90.0,2010-04-23,68521.99,False,A,151315.0,,,,,,,,,
1661,1,91.0,2010-04-23,56051.87,False,A,151315.0,,,,,,,,,
1662,1,92.0,2010-04-23,111703.46,False,A,151315.0,,,,,,,,,
1663,1,93.0,2010-04-23,55781.92,False,A,151315.0,,,,,,,,,
1664,1,94.0,2010-04-23,60764.62,False,A,151315.0,,,,,,,,,
1665,1,95.0,2010-04-23,110204.77,False,A,151315.0,,,,,,,,,
1666,1,97.0,2010-04-23,29464.0,False,A,151315.0,,,,,,,,,
1667,1,98.0,2010-04-23,10156.01,False,A,151315.0,,,,,,,,,
1668,1,1.0,2010-04-23,16145.35,False,A,151315.0,,,,,,,,,
1669,1,2.0,2010-04-23,44418.11,False,A,151315.0,,,,,,,,,
1670,1,3.0,2010-04-23,8868.93,False,A,151315.0,,,,,,,,,
1671,1,4.0,2010-04-23,33806.71,False,A,151315.0,,,,,,,,,
1672,1,5.0,2010-04-23,24763.98,False,A,151315.0,,,,,,,,,
1673,1,6.0,2010-04-23,3945.19,False,A,151315.0,,,,,,,,,
1674,1,7.0,2010-04-23,18534.4,False,A,151315.0,,,,,,,,,
1675,1,8.0,2010-04-23,32946.13,False,A,151315.0,,,,,,,,,
1676,1,9.0,2010-04-23,24664.06,False,A,151315.0,,,,,,,,,
1677,1,10.0,2010-04-23,29091.15,False,A,151315.0,,,,,,,,,
1678,1,11.0,2010-04-23,17349.9,False,A,151315.0,,,,,,,,,
1679,1,12.0,2010-04-23,11556.42,False,A,151315.0,,,,,,,,,
1680,1,13.0,2010-04-23,36058.1,False,A,151315.0,,,,,,,,,
1681,1,14.0,2010-04-23,12749.37,False,A,151315.0,,,,,,,,,
1682,1,16.0,2010-04-23,51604.72,False,A,151315.0,,,,,,,,,
1683,1,17.0,2010-04-23,8036.98,False,A,151315.0,,,,,,,,,
1684,1,18.0,2010-04-23,65.24,False,A,151315.0,,,,,,,,,
1685,1,19.0,2010-04-23,1577.25,False,A,151315.0,,,,,,,,,
1686,1,20.0,2010-04-23,3008.93,False,A,151315.0,,,,,,,,,
1687,1,21.0,2010-04-23,7127.27,False,A,151315.0,,,,,,,,,
1688,1,22.0,2010-04-23,5816.92,False,A,151315.0,,,,,,,,,
1689,1,23.0,2010-04-23,19377.76,False,A,151315.0,,,,,,,,,
1690,1,24.0,2010-04-23,5160.08,False,A,151315.0,,,,,,,,,
1691,1,25.0,2010-04-23,11295.45,False,A,151315.0,,,,,,,,,
1692,1,26.0,2010-04-23,7827.17,False,A,151315.0,,,,,,,,,
1693,1,27.0,2010-04-23,1028.0,False,A,151315.0,,,,,,,,,
1694,1,28.0,2010-04-23,627.02,False,A,151315.0,,,,,,,,,
1695,1,29.0,2010-04-23,4187.11,False,A,151315.0,,,,,,,,,
1696,1,30.0,2010-04-23,4283.99,False,A,151315.0,,,,,,,,,
1697,1,31.0,2010-04-23,1486.42,False,A,151315.0,,,,,,,,,
1698,1,32.0,2010-04-23,5933.18,False,A,151315.0,,,,,,,,,
1699,1,33.0,2010-04-23,5083.75,False,A,151315.0,,,,,,,,,
1700,1,34.0,2010-04-23,12504.5,False,A,151315.0,,,,,,,,,
1701,1,35.0,2010-04-23,3047.0,False,A,151315.0,,,,,,,,,
1702,1,36.0,2010-04-23,433.5,False,A,151315.0,,,,,,,,,
1703,1,37.0,2010-04-23,2783.93,False,A,151315.0,,,,,,,,,
1704,1,38.0,2010-04-23,87205.88,False,A,151315.0,,,,,,,,,
1705,1,40.0,2010-04-23,58623.36,False,A,151315.0,,,,,,,,,
1706,1,41.0,2010-04-23,879.0,False,A,151315.0,,,,,,,,,
1707,1,42.0,2010-04-23,7670.8,False,A,151315.0,,,,,,,,,
1708,1,44.0,2010-04-23,4486.95,False,A,151315.0,,,,,,,,,
1709,1,45.0,2010-04-23,23.97,False,A,151315.0,,,,,,,,,
1710,1,46.0,2010-04-23,17825.26,False,A,151315.0,,,,,,,,,
1711,1,48.0,2010-04-23,671.0,False,A,151315.0,,,,,,,,,
1712,1,49.0,2010-04-23,12738.26,False,A,151315.0,,,,,,,,,
1713,1,51.0,2010-04-23,48.92,False,A,151315.0,,,,,,,,,
1714,1,52.0,2010-04-23,2742.02,False,A,151315.0,,,,,,,,,
1715,1,54.0,2010-04-23,88.0,False,A,151315.0,,,,,,,,,
1716,1,55.0,2010-04-23,11082.83,False,A,151315.0,,,,,,,,,
1717,1,56.0,2010-04-23,13262.63,False,A,151315.0,,,,,,,,,
1718,1,58.0,2010-04-23,6634.0,False,A,151315.0,,,,,,,,,
1719,1,59.0,2010-04-23,897.87,False,A,151315.0,,,,,,,,,
1720,1,60.0,2010-04-23,704.0,False,A,151315.0,,,,,,,,,
1721,1,67.0,2010-04-23,6384.8,False,A,151315.0,,,,,,,,,
1722,1,71.0,2010-04-23,1995.5,False,A,151315.0,,,,,,,,,
1723,1,72.0,2010-04-23,42222.53,False,A,151315.0,,,,,,,,,
1724,1,74.0,2010-04-23,9499.39,False,A,151315.0,,,,,,,,,
1725,1,79.0,2010-04-23,28230.72,False,A,151315.0,,,,,,,,,
1726,1,80.0,2010-04-23,14283.64,False,A,151315.0,,,,,,,,,
1727,1,81.0,2010-04-23,27455.91,False,A,151315.0,,,,,,,,,
1728,1,82.0,2010-04-23,16204.99,False,A,151315.0,,,,,,,,,
1729,1,83.0,2010-04-23,4638.15,False,A,151315.0,,,,,,,,,
1730,1,85.0,2010-04-23,4157.0,False,A,151315.0,,,,,,,,,
1731,1,87.0,2010-04-23,30756.13,False,A,151315.0,,,,,,,,,
1732,1,90.0,2010-04-23,68521.99,False,A,151315.0,,,,,,,,,
1733,1,91.0,2010-04-23,56051.87,False,A,151315.0,,,,,,,,,
1734,1,92.0,2010-04-23,111703.46,False,A,151315.0,,,,,,,,,
1735,1,93.0,2010-04-23,55781.92,False,A,151315.0,,,,,,,,,
1736,1,94.0,2010-04-23,60764.62,False,A,151315.0,,,,,,,,,
1737,1,95.0,2010-04-23,110204.77,False,A,151315.0,,,,,,,,,
1738,1,97.0,2010-04-23,29464.0,False,A,151315.0,,,,,,,,,
1739,1,98.0,2010-04-23,10156.01,False,A,151315.0,,,,,,,,,
1740,1,1.0,2010-04-30,16555.11,False,A,151315.0,,,,,,,,,
1741,1,2.0,2010-04-30,45971.3,False,A,151315.0,,,,,,,,,
1742,1,3.0,2010-04-30,9337.44,False,A,151315.0,,,,,,,,,
1743,1,4.0,2010-04-30,33437.8,False,A,151315.0,,,,,,,,,
1744,1,5.0,2010-04-30,22006.41,False,A,151315.0,,,,,,,,,
1745,1,6.0,2010-04-30,4736.15,False,A,151315.0,,,,,,,,,
1746,1,7.0,2010-04-30,22723.48,False,A,151315.0,,,,,,,,,
1747,1,8.0,2010-04-30,34168.23,False,A,151315.0,,,,,,,,,
1748,1,9.0,2010-04-30,24035.42,False,A,151315.0,,,,,,,,,
1749,1,10.0,2010-04-30,30666.59,False,A,151315.0,,,,,,,,,
1750,1,11.0,2010-04-30,20001.75,False,A,151315.0,,,,,,,,,
1751,1,12.0,2010-04-30,10651.84,False,A,151315.0,,,,,,,,,
1752,1,13.0,2010-04-30,36717.2,False,A,151315.0,,,,,,,,,
1753,1,14.0,2010-04-30,12172.32,False,A,151315.0,,,,,,,,,
1754,1,16.0,2010-04-30,48858.08,False,A,151315.0,,,,,,,,,
1755,1,17.0,2010-04-30,8769.42,False,A,151315.0,,,,,,,,,
1756,1,19.0,2010-04-30,1384.69,False,A,151315.0,,,,,,,,,
1757,1,20.0,2010-04-30,3957.01,False,A,151315.0,,,,,,,,,
1758,1,21.0,2010-04-30,7665.23,False,A,151315.0,,,,,,,,,
1759,1,22.0,2010-04-30,5271.14,False,A,151315.0,,,,,,,,,
1760,1,23.0,2010-04-30,18274.46,False,A,151315.0,,,,,,,,,
1761,1,24.0,2010-04-30,4628.59,False,A,151315.0,,,,,,,,,
1762,1,25.0,2010-04-30,11435.6,False,A,151315.0,,,,,,,,,
1763,1,26.0,2010-04-30,7971.44,False,A,151315.0,,,,,,,,,
1764,1,27.0,2010-04-30,1061.29,False,A,151315.0,,,,,,,,,
1765,1,28.0,2010-04-30,691.4,False,A,151315.0,,,,,,,,,
1766,1,29.0,2010-04-30,3793.75,False,A,151315.0,,,,,,,,,
1767,1,30.0,2010-04-30,3728.17,False,A,151315.0,,,,,,,,,
1768,1,31.0,2010-04-30,1421.25,False,A,151315.0,,,,,,,,,
1769,1,32.0,2010-04-30,9109.86,False,A,151315.0,,,,,,,,,
1770,1,33.0,2010-04-30,4844.0,False,A,151315.0,,,,,,,,,
1771,1,34.0,2010-04-30,10679.49,False,A,151315.0,,,,,,,,,
1772,1,35.0,2010-04-30,2454.0,False,A,151315.0,,,,,,,,,
1773,1,36.0,2010-04-30,1107.0,False,A,151315.0,,,,,,,,,
1774,1,37.0,2010-04-30,3083.11,False,A,151315.0,,,,,,,,,
1775,1,38.0,2010-04-30,127811.89,False,A,151315.0,,,,,,,,,
1776,1,40.0,2010-04-30,57805.71,False,A,151315.0,,,,,,,,,
1777,1,41.0,2010-04-30,723.0,False,A,151315.0,,,,,,,,,
1778,1,42.0,2010-04-30,9368.81,False,A,151315.0,,,,,,,,,
1779,1,44.0,2010-04-30,4414.76,False,A,151315.0,,,,,,,,,
1780,1,45.0,2010-04-30,50.41,False,A,151315.0,,,,,,,,,
